URL,City,Check In,Check Out,Features,Price Per Night,Cleaning Fee,Airbnb Service Fee
https://www.airbnb.com/rooms/1139039736828907634?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1903423445&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3qQSSBYPJZkpdN5&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Hair dryer; Shampoo; Conditioner; Spouts Aloe body soap; Hot water; Shower gel; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Clothing storage; TV; Books and reading material; Central air conditioning; Window AC unit; Ceiling fan; Portable fans; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Microwave; Mini fridge; Coffee maker: Keurig coffee machine; Kitchenette; Dining table; Shared patio or balcony; Fire pit; Hammock; Outdoor dining area; BBQ grill; Free street parking; Single level home; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials",901.0,25.0,98.0
https://www.airbnb.com/rooms/546410712490547815?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3Yyxc4cfGBTGxmq&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Samples available shampoo; Hot water; Shower gel; Free washer – In building; Free dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: walk-in closet, closet, and dresser; Ethernet connection; 40 inch HDTV with Fire TV; Exercise equipment: free weights, yoga mat; Books and reading material; Board games; Central air conditioning; Ceiling fan; Central heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Electric stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Blender; Rice maker; Dining table; Private entrance; Free carport on premises – 2 spaces; Free street parking; Single level home; Pets allowed; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property",1862.0,200.0,219.0
https://www.airbnb.com/rooms/1112645757116504618?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1862627933&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3cqHpd2Q8RNwrxv&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Bidet; Hot water; Shower gel; Washer; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage; TV; Sound system; Game console: PS5; Exercise equipment; Air conditioning; Central heating; Portable heater; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Dishes and silverware; Freezer; Dishwasher; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Blender; Coffee; Patio or balcony; Backyard - Fully fenced; Free parking on premises; Free street parking; Gym; Unavailable: Exterior security cameras on property
Exterior security cameras on property",944.0,,100.0
https://www.airbnb.com/rooms/1133382962265447128?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3zxdlOpEVO5BISr&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Shampoo; Conditioner; Hot water; Shower gel; Washer; Dryer; Hangers; Bed linens; Room-darkening shades; Iron; Clothing storage; TV; Books and reading material; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Toaster; Baking sheet; Blender; Dining table; Coffee; Backyard; Outdoor dining area; Free parking on premises; Pets allowed; Self check-in; Smart lock; Unavailable: Essentials
Essentials",2610.0,250.0,304.0
https://www.airbnb.com/rooms/38429825?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3wCC3Ft65TK6kx8&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Shampoo; Hot water; Essentials; Hangers; Bed linens; Iron; 50 inch HDTV with Roku; Central air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Stove; Oven; Coffee maker; Private entrance; Free parking on premises; Free street parking; Long term stays allowed; Self check-in; Smart lock; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",1646.0,64.0,182.0
https://www.airbnb.com/rooms/48103874?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3Gd4v1TxKaxE6Ak&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Garden view; Hair dryer; Cleaning products; Everybody shampoo; Conditioner; Body soap; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Drying rack for clothing; Clothing storage: closet and dresser; 43 inch HDTV with Hulu, Netflix; Books and reading material; Theme room; Pack ’n play/Travel crib; Board games; AC - split type ductless system; Ceiling fan; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Fast wifi – 527 Mbps; Dedicated workspace; Kitchen; Microwave; Dishes and silverware; Mini fridge; Hot water kettle; Coffee maker; Wine glasses; Coffee; Private entrance; Laundromat nearby; Shared patio or balcony; Free driveway parking on premises – 1 space; Free street parking; Luggage dropoff allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer",2064.0,55.0,225.0
https://www.airbnb.com/rooms/1260309627333530310?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3OO-ADcgXaDi1B3&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Bathtub; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: closet; Ethernet connection; TV; Ping pong table; Air conditioning; Ceiling fan; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Dishwasher; Electric stove; Oven; Toaster; Fire pit; Outdoor dining area; BBQ grill; Free parking on premises; Pets allowed; Self check-in; Keypad; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Heating
Heating",2627.0,,279.0
https://www.airbnb.com/rooms/832178378483624571?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1596213535&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P33FCctxnqbx9nVJ&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,Hair dryer; Cleaning products; Pantene shampoo; Pantene conditioner; Bath and Body Works body soap; Hot water; Free washer – In building; Free dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: closet; 43 inch HDTV; Outlet covers; Table corner guards; Central air conditioning; Central heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Whirpool refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Dishwasher; GE gas stove; GE stainless steel single oven; Coffee maker; Toaster; Baking sheet; Dining table; Coffee; Shared patio or balcony; Private backyard – Fully fenced; Free parking on premises; Free street parking; Single level home; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad,1160.0,150.0,139.0
https://www.airbnb.com/rooms/23412671?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3Cf47N9FVD_jXT8&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Park view; Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage: closet and dresser; 50 inch HDTV with Fire TV, Disney+, HBO Max, Amazon Prime Video; Record player; Sound system; Exercise equipment; Books and reading material; Board games; Central air conditioning; Ceiling fan; Portable fans; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi – 42 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; GE stainless steel electric stove; Oven; Hot water kettle; Coffee maker: pour-over coffee; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Private entrance; Laundromat nearby; Private patio or balcony; Private backyard – Fully fenced; Outdoor furniture; Hammock; Outdoor dining area; Free parking on premises; Free street parking; Shared outdoor pool - available all year, open specific hours; Luggage dropoff allowed; Long term stays allowed; Self check-in; Lockbox",2473.0,150.0,279.0
https://www.airbnb.com/rooms/1195184571519931892?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1946980859&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P37XHm0_hmEKE22L&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Mosquito net; Clothing storage; Books and reading material; Air conditioning; Indoor fireplace; Ceiling fan; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stove; Oven; Hot water kettle; Coffee maker; Baking sheet; Blender; Rice maker; Dining table; Coffee; Backyard; Outdoor furniture; Outdoor dining area; BBQ grill; Free parking on premises; Smoking allowed; Self check-in; Smart lock; Unavailable: TV
TV",934.0,,99.0
https://www.airbnb.com/rooms/21219412?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3R2E_-OrukNPSV-&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage; TV; Books and reading material; Board games; Air conditioning; Portable fans; Heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Dining table; Coffee; Private entrance; Laundromat nearby; Shared patio or balcony; Free parking on premises; Free street parking; Long term stays allowed; Self check-in; Lockbox,1486.0,47.0,163.0
https://www.airbnb.com/rooms/771131203872637878?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3Q2F5X1ew9Jw-wo&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Bathtub; Hair dryer; Cleaning products; Hot water; Free washer – In unit; Free dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage: walk-in closet and closet; 50 inch HDTV; Central air conditioning; Indoor fireplace: wood-burning; Central heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker: drip coffee maker, Keurig coffee machine; Wine glasses; Toaster; Dining table; Coffee; Private patio or balcony; Outdoor furniture; Free parking on premises; Free street parking; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad; Cleaning available during stay; Unavailable: Exterior security cameras on property
Exterior security cameras on property",2190.0,70.0,240.0
https://www.airbnb.com/rooms/53152153?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1279412813&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615348_P3aCCzk_D9lBMYCq&previous_page_section_name=1000&federated_search_id=75c4c1f9-d6ad-4a03-90ef-51599e45e3ac,"Austin, TX",2024-11-01,2024-11-30,"Cleaning products; Free washer – In unit; Free dryer – In unit; Hangers; Bed linens; Room-darkening shades; Iron; Clothing storage; 70 inch HDTV with Netflix; Arcade games; Central air conditioning; Central heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fast wifi – 307 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Toaster; Baking sheet; Blender; Outdoor dining area; BBQ grill; Free carport on premises; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Essentials
Essentials; Unavailable: Hot water
Hot water",788.0,50.0,89.0
https://www.airbnb.com/rooms/50642966?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-30&source_impression_id=p3_1728615353_P3wEGec8IVC8zWgR&previous_page_section_name=1000&federated_search_id=98666d58-5cfb-4d00-8730-76d719dcc459,"Austin, TX",2024-11-01,2024-11-30,"Pool view; Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Washer; Dryer; Essentials; Hangers; Bed linens; Iron; Clothing storage; TV; Exercise equipment: free weights, stationary bike, treadmill; Air conditioning; Heating; Exterior security cameras on property; Smoke alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Coffee maker: drip coffee maker; Toaster; Dining table; Private entrance; BBQ grill: charcoal; Free parking on premises; Pool; Gym; Pets allowed; Long term stays allowed; Self check-in; Keypad; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm",1582.0,50.0,173.0
